objectid;type;address;polygonid;scale;angle;globalid;geo_shape;geo_point_2d
77;public;;0;1.0;0.0;{A6DCAAD8-29E7-4E8A-B512-2ED34AD3F2EF};"{""type"": ""Point"", ""coordinates"": [-79.02772118852569, 35.94152717968084]}";"35.9415271797; -79.0277211885"
78;public;;0;1.0;0.0;{83C0D284-9D91-41D6-A5EE-6CE3A67B4812};"{""type"": ""Point"", ""coordinates"": [-79.02323778868126, 35.944326401715614]}";"35.9443264017; -79.0232377887"
82;public;;0;1.0;0.0;{B2DE83CB-DCAC-4E8D-B780-0608CD2C1910};"{""type"": ""Point"", ""coordinates"": [-79.01756468915877, 35.93958179817182]}";"35.9395817982; -79.0175646892"
94;public;;0;1.0;0.0;{1C1B34EE-5B80-410D-92CD-4898AD1A9B59};"{""type"": ""Point"", ""coordinates"": [-79.05966092896006, 35.930240870242415]}";"35.9302408702; -79.059660929"
99;private;;0;1.0;0.0;{D74335F0-8310-4E77-A896-DB3BA588ACC9};"{""type"": ""Point"", ""coordinates"": [-79.06656582834897, 35.92054324341112]}";"35.9205432434; -79.0665658283"
107;public;;0;1.0;0.0;{A9003690-CF76-4AE2-A682-0C90C2FA2779};"{""type"": ""Point"", ""coordinates"": [-79.0653427063664, 35.91377640355934]}";"35.9137764036; -79.0653427064"
109;public;;0;1.0;0.0;{9F956971-B7FA-4483-BC09-25762340B012};"{""type"": ""Point"", ""coordinates"": [-79.05953751383836, 35.914577614602756]}";"35.9145776146; -79.0595375138"
113;public;;0;1.0;0.0;{8EC9EEF4-B3D8-4125-87D4-6B6CB2B40942};"{""type"": ""Point"", ""coordinates"": [-79.05122297554236, 35.93912670694331]}";"35.9391267069; -79.0512229755"
118;public;;0;1.0;0.0;{A98A953C-51EA-43F4-9A69-A518A38FE227};"{""type"": ""Point"", ""coordinates"": [-79.05969786224193, 35.93331588531665]}";"35.9333158853; -79.0596978622"
123;public;;0;1.0;0.0;{C4038841-F32F-49A8-8C64-93138C91E241};"{""type"": ""Point"", ""coordinates"": [-79.03886515067835, 35.938670436743465]}";"35.9386704367; -79.0388651507"
124;public;;0;1.0;0.0;{E11CDE0C-DFFF-44E6-9090-21DCFE52E141};"{""type"": ""Point"", ""coordinates"": [-79.03904394309473, 35.937287617625856]}";"35.9372876176; -79.0390439431"
126;public;;0;1.0;0.0;{7E5CDB25-511A-4277-A92D-0A497BD96EE6};"{""type"": ""Point"", ""coordinates"": [-79.04404402321998, 35.93337012882279]}";"35.9333701288; -79.0440440232"
133;public;;0;1.0;0.0;{FB760201-D77C-4FF5-95EF-A2A18F79A3F8};"{""type"": ""Point"", ""coordinates"": [-79.05819658261827, 35.91440891139702]}";"35.9144089114; -79.0581965826"
139;public;;0;1.0;0.0;{8AC4FB29-5C5A-4F48-8F37-7F2B138ED408};"{""type"": ""Point"", ""coordinates"": [-79.05457668647078, 35.91422424625169]}";"35.9142242463; -79.0545766865"
141;public;;0;1.0;0.0;{35B7B0A5-D503-4ACD-88F0-A1B23CB704A0};"{""type"": ""Point"", ""coordinates"": [-79.04760826625578, 35.91521912462454]}";"35.9152191246; -79.0476082663"
144;public;;0;1.0;0.0;{56CF117E-CBCC-4223-A7C4-12809D82DC82};"{""type"": ""Point"", ""coordinates"": [-79.0490667059259, 35.92047965415878]}";"35.9204796542; -79.0490667059"
150;public;;0;1.0;0.0;{27D2C926-04D8-44E6-B199-62C3E7DEDD51};"{""type"": ""Point"", ""coordinates"": [-79.0551640980954, 35.923104950358045]}";"35.9231049504; -79.0551640981"
151;public;;0;1.0;0.0;{882FB4BB-0451-42F0-B4A9-DFC61E0DCE5D};"{""type"": ""Point"", ""coordinates"": [-79.05500003021065, 35.92280830692611]}";"35.9228083069; -79.0550000302"
153;public;;0;1.0;0.0;{D942D425-05C9-4FEC-8093-C392EFC6F4B5};"{""type"": ""Point"", ""coordinates"": [-79.05586969858771, 35.92450413779517]}";"35.9245041378; -79.0558696986"
155;public;;0;1.0;0.0;{AF439F68-B836-4B54-9B37-1679D66968BE};"{""type"": ""Point"", ""coordinates"": [-79.04570624607683, 35.91711820813339]}";"35.9171182081; -79.0457062461"
162;public;413;0;1.0;0.0;{A41D508F-38C0-440B-B9FA-52FC95B77D24};"{""type"": ""Point"", ""coordinates"": [-79.04181006287746, 35.92211446576978]}";"35.9221144658; -79.0418100629"
163;private;104;0;1.0;0.0;{A9649DE8-8DD9-4D59-995C-DD07DB7FA2AE};"{""type"": ""Point"", ""coordinates"": [-79.04318242678985, 35.924237956815695]}";"35.9242379568; -79.0431824268"
167;public;;0;1.0;0.0;{1CF5BBFC-4606-4A3F-8298-CFB77C709727};"{""type"": ""Point"", ""coordinates"": [-79.0339303295361, 35.9263456430164]}";"35.926345643; -79.0339303295"
168;public;;0;1.0;0.0;{82F17B60-7618-4DE8-9EBB-BA7316636439};"{""type"": ""Point"", ""coordinates"": [-79.03041319161771, 35.92771413475686]}";"35.9277141348; -79.0304131916"
172;public;;0;1.0;0.0;{9BD2F0D2-3C3B-431D-8936-4134657D5C32};"{""type"": ""Point"", ""coordinates"": [-79.03160772141315, 35.932980133976216]}";"35.932980134; -79.0316077214"
173;public;;0;1.0;0.0;{B79F2240-7015-4B57-94BD-E9582868E2BF};"{""type"": ""Point"", ""coordinates"": [-79.03227525631185, 35.93229134972065]}";"35.9322913497; -79.0322752563"
174;public;;0;1.0;0.0;{59F070A3-C7D1-472E-B1D2-E5CE031FEB35};"{""type"": ""Point"", ""coordinates"": [-79.02959301608435, 35.93476520866886]}";"35.9347652087; -79.0295930161"
178;public;;0;1.0;0.0;{46B481CB-2212-49C2-A551-D6760644B87F};"{""type"": ""Point"", ""coordinates"": [-79.02668370096646, 35.93627890403213]}";"35.936278904; -79.026683701"
180;public;;0;1.0;0.0;{01ABACF9-8665-44BB-B311-A74F2FF3A1E5};"{""type"": ""Point"", ""coordinates"": [-79.02457346814442, 35.93829668074344]}";"35.9382966807; -79.0245734681"
190;public;;0;1.0;0.0;{61E77DF9-E149-4975-8742-039720FA2F32};"{""type"": ""Point"", ""coordinates"": [-79.01891780777862, 35.92686318908921]}";"35.9268631891; -79.0189178078"
192;public;708;0;1.0;0.0;{CD282FE7-FA79-4062-814D-158769D76CA1};"{""type"": ""Point"", ""coordinates"": [-79.01331360631102, 35.928280021957114]}";"35.928280022; -79.0133136063"
199;public;;0;1.0;0.0;{BEF62EE6-6714-49E6-A15C-D1B1F30FC148};"{""type"": ""Point"", ""coordinates"": [-79.01788722461511, 35.92456374724817]}";"35.9245637472; -79.0178872246"
201;public;;0;1.0;0.0;{6A7E0313-B83D-431C-92B2-631F085DAA92};"{""type"": ""Point"", ""coordinates"": [-79.00951454261937, 35.93932956569873]}";"35.9393295657; -79.0095145426"
202;private;236;0;1.0;0.0;{5130E954-29CA-4C54-9DDE-85F0D9F21DB2};"{""type"": ""Point"", ""coordinates"": [-79.00944979947991, 35.9390434380762]}";"35.9390434381; -79.0094497995"
204;public;;0;1.0;0.0;{1122200F-B96B-4581-B72A-378F7FE52113};"{""type"": ""Point"", ""coordinates"": [-78.99864067473233, 35.937190144703514]}";"35.9371901447; -78.9986406747"
206;public;;0;1.0;0.0;{A6BAEDF9-7893-481E-9D70-4721036BAE25};"{""type"": ""Point"", ""coordinates"": [-79.00360835993315, 35.924484565807546]}";"35.9244845658; -79.0036083599"
209;public;;0;1.0;0.0;{257C8869-2DA7-44C3-9307-B59B0F038CCB};"{""type"": ""Point"", ""coordinates"": [-79.00680299220458, 35.92012290988466]}";"35.9201229099; -79.0068029922"
210;public;213;0;1.0;0.0;{6421F3A7-FF8E-48E5-AD87-5C06B6A9A47D};"{""type"": ""Point"", ""coordinates"": [-79.00543641084776, 35.91954929485288]}";"35.9195492949; -79.0054364108"
214;public;200;0;1.0;0.0;{000D0CEB-F5D6-46D9-9E81-764F396F12F4};"{""type"": ""Point"", ""coordinates"": [-79.00035598722873, 35.917801490856114]}";"35.9178014909; -79.0003559872"
216;public;;0;1.0;0.0;{96681143-7290-44BD-BEC4-334625D7B128};"{""type"": ""Point"", ""coordinates"": [-79.06623457323892, 35.91110616866003]}";"35.9111061687; -79.0662345732"
220;public;;0;1.0;0.0;{C71F593D-2282-4351-BFE9-6A46CA25A92F};"{""type"": ""Point"", ""coordinates"": [-79.06416211230773, 35.91005401423153]}";"35.9100540142; -79.0641621123"
221;public;;0;1.0;0.0;{87FACDA8-C0A5-4AD8-93D3-277EB7FE52A3};"{""type"": ""Point"", ""coordinates"": [-79.06308253539082, 35.91043109738621]}";"35.9104310974; -79.0630825354"
223;private;;0;1.0;0.0;{A1FE26E6-B3EC-403E-BCC4-CD4792732AF2};"{""type"": ""Point"", ""coordinates"": [-79.06076694405512, 35.908361572228735]}";"35.9083615722; -79.0607669441"
226;public;;0;1.0;0.0;{E2DE5D83-880F-4780-A409-468F6900F778};"{""type"": ""Point"", ""coordinates"": [-79.0678819047884, 35.90452545727428]}";"35.9045254573; -79.0678819048"
236;public;;0;1.0;0.0;{EEDB7235-59A2-41A4-A1EA-8A580BD03FBD};"{""type"": ""Point"", ""coordinates"": [-79.06560225932427, 35.89244287266674]}";"35.8924428727; -79.0656022593"
245;public;;0;1.0;0.0;{AE36AE55-F074-4E93-B694-77A41DB6165C};"{""type"": ""Point"", ""coordinates"": [-79.05343948957254, 35.909534417369024]}";"35.9095344174; -79.0534394896"
247;public;;0;1.0;0.0;{8A61A1A8-3871-4B7A-8781-64B2187B60CB};"{""type"": ""Point"", ""coordinates"": [-79.05432278645807, 35.90468929441812]}";"35.9046892944; -79.0543227865"
260;public;;0;1.0;0.0;{115799EE-02C3-4597-9638-822247B67E5E};"{""type"": ""Point"", ""coordinates"": [-79.05742770359187, 35.899200631856445]}";"35.8992006319; -79.0574277036"
265;private;;0;1.0;0.0;{65D7B79F-E17C-4DA3-B981-F93652BD39B3};"{""type"": ""Point"", ""coordinates"": [-79.0508097778397, 35.89974217921735]}";"35.8997421792; -79.0508097778"
269;private;;0;1.0;0.0;{9C8C19D4-E50C-4D04-A391-4DF20656DB94};"{""type"": ""Point"", ""coordinates"": [-79.04785092806652, 35.889574377376306]}";"35.8895743774; -79.0478509281"
277;public;;0;1.0;0.0;{9ABDB9F9-ABAF-4104-B039-D3FDDED16327};"{""type"": ""Point"", ""coordinates"": [-79.03409246547415, 35.89544736665882]}";"35.8954473667; -79.0340924655"
281;public;;0;1.0;0.0;{EDDED94B-118D-462B-9D8C-B930B2ACE3BD};"{""type"": ""Point"", ""coordinates"": [-79.03763833847347, 35.89401029801505]}";"35.894010298; -79.0376383385"
288;public;;0;1.0;0.0;{A6F5869B-D783-430E-AFA5-C3471D3BAFD3};"{""type"": ""Point"", ""coordinates"": [-79.02520499474882, 35.909222400852556]}";"35.9092224009; -79.0252049947"
295;public;;0;1.0;0.0;{AC3B4C1E-8990-426C-B66A-DA55F010197B};"{""type"": ""Point"", ""coordinates"": [-79.01902557591356, 35.90252714762682]}";"35.9025271476; -79.0190255759"
296;public;;0;1.0;0.0;{DD341A64-7B62-49E4-B6FE-BB5D8C9F72C1};"{""type"": ""Point"", ""coordinates"": [-79.01948336823867, 35.90083568321599]}";"35.9008356832; -79.0194833682"
305;public;;0;1.0;0.0;{D2BF21E5-00DE-4398-BB4E-655793B9E480};"{""type"": ""Point"", ""coordinates"": [-79.05555739673811, 35.91013231169786]}";"35.9101323117; -79.0555573967"
306;public;;0;1.0;0.0;{35997CF8-55DB-4492-8C69-982572AFE950};"{""type"": ""Point"", ""coordinates"": [-79.0569428458285, 35.90981073430324]}";"35.9098107343; -79.0569428458"
307;public;;0;1.0;0.0;{A8056570-FFD2-474C-9376-55047A85699E};"{""type"": ""Point"", ""coordinates"": [-79.05648363920618, 35.908676802541464]}";"35.9086768025; -79.0564836392"
314;public;;0;1.0;0.0;{A7D5E189-5377-4538-85A8-DDDEA1609F7A};"{""type"": ""Point"", ""coordinates"": [-79.04930246887032, 35.912589425747754]}";"35.9125894257; -79.0493024689"
316;public;;0;1.0;0.0;{185423E4-A33E-45E6-9D58-85CDA5EDB0C3};"{""type"": ""Point"", ""coordinates"": [-79.04856472439079, 35.91119472529669]}";"35.9111947253; -79.0485647244"
320;public;;0;1.0;0.0;{84510055-1618-4EFB-864F-983359CBAFF3};"{""type"": ""Point"", ""coordinates"": [-79.04439259311968, 35.91278420832577]}";"35.9127842083; -79.0443925931"
321;public;;0;1.0;0.0;{EB99C536-1518-44D5-ADFA-6A29F0E579D4};"{""type"": ""Point"", ""coordinates"": [-79.04432599092445, 35.911992250111666]}";"35.9119922501; -79.0443259909"
323;public;;0;1.0;0.0;{DE7F3C86-DE3A-47D0-8918-967FEDD414DE};"{""type"": ""Point"", ""coordinates"": [-79.05154387484916, 35.90665298787358]}";"35.9066529879; -79.0515438748"
329;public;;0;1.0;0.0;{AF863E7D-641B-4F98-9A66-12F947A1FBE2};"{""type"": ""Point"", ""coordinates"": [-79.04128176075706, 35.9106554622185]}";"35.9106554622; -79.0412817608"
330;public;;0;1.0;0.0;{CBF6EC87-3EEC-48DB-8C92-D4B8BB8D87AE};"{""type"": ""Point"", ""coordinates"": [-79.05479230444811, 35.902499346283484]}";"35.9024993463; -79.0547923044"
336;public;;0;1.0;0.0;{AB96A392-1654-409E-BE3D-9D42FF521B1F};"{""type"": ""Point"", ""coordinates"": [-79.05643582686605, 35.90117602188056]}";"35.9011760219; -79.0564358269"
338;public;;0;1.0;0.0;{AB4B5E4D-35F3-430B-AEA1-ED225865BAAC};"{""type"": ""Point"", ""coordinates"": [-79.05197500938199, 35.90105506467639]}";"35.9010550647; -79.0519750094"
345;public;;0;1.0;0.0;{BBAFC818-E91D-461F-A2BD-3B84DDBED521};"{""type"": ""Point"", ""coordinates"": [-79.04510785143361, 35.90728617759363]}";"35.9072861776; -79.0451078514"
348;public;;0;1.0;0.0;{45D822A7-6804-4AEC-AB46-3B49503AF0EF};"{""type"": ""Point"", ""coordinates"": [-79.04676017060925, 35.90440976975355]}";"35.9044097698; -79.0467601706"
349;private;;0;1.0;0.0;{4639DA75-0ECB-474C-9C36-6E8F77445F0F};"{""type"": ""Point"", ""coordinates"": [-79.06278076617036, 35.90567867624922]}";"35.9056786762; -79.0627807662"
350;private;;0;1.0;0.0;{89C9C091-277C-4B7D-BF8A-BCB5FB31ECC3};"{""type"": ""Point"", ""coordinates"": [-79.06304592308061, 35.90634364996216]}";"35.90634365; -79.0630459231"
361;public;;0;1.0;0.0;{DB984DB2-DFB8-41A3-B820-4A472BED3377};"{""type"": ""Point"", ""coordinates"": [-79.04685581822805, 35.911069857323255]}";"35.9110698573; -79.0468558182"
365;public;;0;1.0;0.0;{AD6A7BFC-4742-419F-B408-F6D38F2CBA44};"{""type"": ""Point"", ""coordinates"": [-79.05171911127181, 35.964332504014024]}";"35.964332504; -79.0517191113"
366;public;;0;1.0;0.0;{97E53320-CA68-4E4E-9D2B-829D5686C64A};"{""type"": ""Point"", ""coordinates"": [-79.05564076174082, 35.96515478212682]}";"35.9651547821; -79.0556407617"
373;public;;0;1.0;0.0;{4807DCA4-1CCB-4439-B3ED-D152A72DCAFE};"{""type"": ""Point"", ""coordinates"": [-79.02222649786984, 35.95716807049651]}";"35.9571680705; -79.0222264979"
385;public;;0;1.0;0.0;{E6EDB4DD-84B3-480D-A6A6-8DE3A4E8C583};"{""type"": ""Point"", ""coordinates"": [-79.05795820190306, 35.9461367295291]}";"35.9461367295; -79.0579582019"
387;public;;0;1.0;0.0;{1BADF357-13DF-4AA0-AF54-6750FC02AA56};"{""type"": ""Point"", ""coordinates"": [-79.02477275521844, 35.94360687186687]}";"35.9436068719; -79.0247727552"
391;public;;0;1.0;0.0;{2BCE4DBE-A674-4310-AAE6-267D64BB313E};"{""type"": ""Point"", ""coordinates"": [-79.05306833970081, 35.93831750613468]}";"35.9383175061; -79.0530683397"
395;public;;0;1.0;0.0;{98714D23-0130-498C-90EA-3A3E63D5DB12};"{""type"": ""Point"", ""coordinates"": [-79.03600822547658, 35.946599197124414]}";"35.9465991971; -79.0360082255"
396;public;;0;1.0;0.0;{D20D7138-C30B-4D59-A0D3-853FCB36EAC3};"{""type"": ""Point"", ""coordinates"": [-79.03022731736274, 35.93618174488138]}";"35.9361817449; -79.0302273174"
404;private;;0;1.0;0.0;{1511958C-462C-4972-B661-0ADF9CE6288E};"{""type"": ""Point"", ""coordinates"": [-79.05476225730737, 35.939393033014774]}";"35.939393033; -79.0547622573"
407;public;;0;1.0;0.0;{F5C377D0-925D-4157-9688-3C3DD7D7DCD4};"{""type"": ""Point"", ""coordinates"": [-79.02305940282453, 35.92883278608931]}";"35.9288327861; -79.0230594028"
410;public;517;0;1.0;0.0;{6ECB1DA2-72F9-469F-B2C6-CB859A77FCC1};"{""type"": ""Point"", ""coordinates"": [-79.00190877073084, 35.93194444855536]}";"35.9319444486; -79.0019087707"
418;public;109;0;1.0;0.0;{85B36F55-B83C-4256-BE4D-995F5C8A43F5};"{""type"": ""Point"", ""coordinates"": [-79.03986402564071, 35.922737661244476]}";"35.9227376612; -79.0398640256"
419;public;138;0;1.0;0.0;{9960B91B-933F-4157-A851-84836A4E3C56};"{""type"": ""Point"", ""coordinates"": [-79.0693492219236, 35.904692547037655]}";"35.904692547; -79.0693492219"
422;public;;0;1.0;0.0;{F83CBB9F-93BB-430A-959B-39AAEB387EA6};"{""type"": ""Point"", ""coordinates"": [-79.02044905081873, 35.906664710276274]}";"35.9066647103; -79.0204490508"
428;public;;0;1.0;0.0;{55D6C592-96E0-47F8-9108-777118ECCEA0};"{""type"": ""Point"", ""coordinates"": [-79.00259695212944, 35.89344492575818]}";"35.8934449258; -79.0025969521"
429;public;;0;1.0;0.0;{53D824EB-C964-4019-9E7D-B595E90293DE};"{""type"": ""Point"", ""coordinates"": [-79.07418350997396, 35.89312962799745]}";"35.893129628; -79.07418351"
431;public;;0;1.0;0.0;{5C48B444-ABE8-42F5-8797-00C14B78C4D2};"{""type"": ""Point"", ""coordinates"": [-79.06457078740176, 35.89131441702447]}";"35.891314417; -79.0645707874"
440;public;;0;1.0;0.0;{4EFC0747-529E-4AD1-BB50-68EA229F3B37};"{""type"": ""Point"", ""coordinates"": [-79.02506289883362, 35.94233944385018]}";"35.9423394439; -79.0250628988"
441;public;;0;1.0;0.0;{D9FEC1F5-9607-4656-972F-B6C3CFF28B40};"{""type"": ""Point"", ""coordinates"": [-79.02431665202475, 35.94294659245414]}";"35.9429465925; -79.024316652"
449;public;;0;1.0;0.0;{28FA58C3-3227-4DC6-A00F-4B6F81ADD2C6};"{""type"": ""Point"", ""coordinates"": [-79.03398217518107, 35.931926180739154]}";"35.9319261807; -79.0339821752"
458;public;;0;1.0;0.0;{C8FA2B48-DE18-4B60-8555-ED3A80D5B375};"{""type"": ""Point"", ""coordinates"": [-79.06185237029496, 35.94970877935183]}";"35.9497087794; -79.0618523703"
461;public;;0;1.0;0.0;{B89711FD-F6F3-430C-B38D-D4D9A082C040};"{""type"": ""Point"", ""coordinates"": [-79.07921024744162, 35.945568403166114]}";"35.9455684032; -79.0792102474"
462;public;;0;1.0;0.0;{FE78D210-9C73-4D50-B2A6-923680C6D531};"{""type"": ""Point"", ""coordinates"": [-79.076741088119, 35.94046887213115]}";"35.9404688721; -79.0767410881"
463;public;;0;1.0;0.0;{7486927A-8CAF-4809-8BED-D0CAF3B03174};"{""type"": ""Point"", ""coordinates"": [-79.07820409779954, 35.940768046250916]}";"35.9407680463; -79.0782040978"
469;public;;0;1.0;0.0;{29B1D785-B3DF-4EE6-8969-9F936A9D3C5E};"{""type"": ""Point"", ""coordinates"": [-79.05065379329152, 35.94685751092129]}";"35.9468575109; -79.0506537933"
474;public;;0;1.0;0.0;{094A3DDA-68EA-4928-83B0-70D61A1DC6FB};"{""type"": ""Point"", ""coordinates"": [-79.04487779299255, 35.93525107551466]}";"35.9352510755; -79.044877793"
497;public;;0;1.0;0.0;{7D2CB038-584A-43CA-9B88-4A46509C72D4};"{""type"": ""Point"", ""coordinates"": [-79.0125469865448, 35.942006568998195]}";"35.942006569; -79.0125469865"
499;public;;0;1.0;0.0;{C3156BC7-97A4-4B65-BF79-CE5E08770C97};"{""type"": ""Point"", ""coordinates"": [-79.01483023332348, 35.940842418119075]}";"35.9408424181; -79.0148302333"
976;public;501;0;1.0;0.0;{80094993-4BF5-4058-A817-C5A09B289965};"{""type"": ""Point"", ""coordinates"": [-79.04329185554418, 35.93446049087687]}";"35.9344604909; -79.0432918555"
977;public;703;0;1.0;0.0;{6FE4EF71-77F5-4BF4-9362-9D7427C55697};"{""type"": ""Point"", ""coordinates"": [-79.04777343099079, 35.93524992515903]}";"35.9352499252; -79.047773431"
987;public;110;0;1.0;0.0;{81ED5B1A-BDC4-44FB-95D1-E90E23B9DAE3};"{""type"": ""Point"", ""coordinates"": [-79.03995183204826, 35.907066137716086]}";"35.9070661377; -79.039951832"
991;public;627;0;1.0;0.0;{F0B502A6-2702-47FE-A5A8-C53B8D0A8567};"{""type"": ""Point"", ""coordinates"": [-79.04108459502376, 35.9434832416805]}";"35.9434832417; -79.041084595"
993;;2004;0;1.0;0.0;{8B9110FD-6F26-46C2-96B5-AECDEA90CEEE};"{""type"": ""Point"", ""coordinates"": [-79.03716809415427, 35.94474852779571]}";"35.9447485278; -79.0371680942"
997;public;801;0;1.0;0.0;{5FE5E85B-1851-4B18-9437-5C69B1C68C97};"{""type"": ""Point"", ""coordinates"": [-79.0365835092318, 35.95175284033952]}";"35.9517528403; -79.0365835092"
91;public;820;0;1.0;0.0;{89645129-365A-4367-B784-892ABD19B6A0};"{""type"": ""Point"", ""coordinates"": [-79.06661953951176, 35.92818972607296]}";"35.9281897261; -79.0666195395"
121;private;;0;1.0;0.0;{37EF45B2-64F7-48CA-B9E6-D0E36705443D};"{""type"": ""Point"", ""coordinates"": [-79.05607710928233, 35.92694867528413]}";"35.9269486753; -79.0560771093"
128;public;;0;1.0;0.0;{42ED3936-7C59-4348-9D66-782C2E429458};"{""type"": ""Point"", ""coordinates"": [-79.04152542504873, 35.93164871070205]}";"35.9316487107; -79.041525425"
344;private;;0;1.0;0.0;{CB8968D4-3FB0-40A5-9889-F6BE90BD0D75};"{""type"": ""Point"", ""coordinates"": [-79.04842460267183, 35.906123775114274]}";"35.9061237751; -79.0484246027"
337;public;;0;1.0;0.0;{8A84BA3B-1263-4D7B-98BC-D9D6489F1F7D};"{""type"": ""Point"", ""coordinates"": [-79.05220229604322, 35.90177774740598]}";"35.9017777474; -79.052202296"
472;public;1703;0;1.0;0.0;{1C730934-35AA-4F3C-823F-5F87267CEF99};"{""type"": ""Point"", ""coordinates"": [-79.04144886641178, 35.93779478937848]}";"35.9377947894; -79.0414488664"
467;private;;0;1.0;0.0;{94A2FEDD-D5CE-4111-B81B-2CE1D6DC4FE9};"{""type"": ""Point"", ""coordinates"": [-79.05129439828134, 35.94354520439376]}";"35.9435452044; -79.0512943983"
485;public;;0;1.0;0.0;{69332949-4457-4517-923D-7542C23F31F2};"{""type"": ""Point"", ""coordinates"": [-79.05803709593141, 35.92588528137219]}";"35.9258852814; -79.0580370959"
460;public;;0;1.0;0.0;{5CD92AC4-34D4-461C-8D86-4238D3FC9B17};"{""type"": ""Point"", ""coordinates"": [-79.08114953062287, 35.94604272913947]}";"35.9460427291; -79.0811495306"
95;private;;0;1.0;0.0;{D2C70378-0C4F-45EA-A418-9D697127F042};"{""type"": ""Point"", ""coordinates"": [-79.0704726029867, 35.92634538583786]}";"35.9263453858; -79.070472603"
84;public;;0;1.0;0.0;{AEE9303D-6347-4962-8053-CCA3C2CFE141};"{""type"": ""Point"", ""coordinates"": [-79.0118688676993, 35.94551491097399]}";"35.945514911; -79.0118688677"
159;public;;0;1.0;0.0;{3596E699-A31D-4FDD-9F31-9B091F13FE8A};"{""type"": ""Point"", ""coordinates"": [-79.03750497799786, 35.920729042797134]}";"35.9207290428; -79.037504978"
166;public;;0;1.0;0.0;{48579F0B-63FD-4312-B470-925C75BBEFD1};"{""type"": ""Point"", ""coordinates"": [-79.03631513944302, 35.926247928411804]}";"35.9262479284; -79.0363151394"
165;public;;0;1.0;0.0;{A72B9EF8-B892-4E9F-BE56-7B383227E95E};"{""type"": ""Point"", ""coordinates"": [-79.03883011723109, 35.92410371881054]}";"35.9241037188; -79.0388301172"
152;public;;0;1.0;0.0;{185DB233-9658-4BC0-B905-003A5518146A};"{""type"": ""Point"", ""coordinates"": [-79.0549040939095, 35.92485374345229]}";"35.9248537435; -79.0549040939"
161;public;;0;1.0;0.0;{FE14AB02-8436-4446-9269-68F47AEB953D};"{""type"": ""Point"", ""coordinates"": [-79.03861438633513, 35.92182461907039]}";"35.9218246191; -79.0386143863"
259;private;;0;1.0;0.0;{42B958BF-BBC3-47B6-8DF8-7278F0183EE9};"{""type"": ""Point"", ""coordinates"": [-79.04432963960592, 35.904111372572295]}";"35.9041113726; -79.0443296396"
264;private;;0;1.0;0.0;{58531AEC-2222-4F40-BB5F-D56D1294E2F6};"{""type"": ""Point"", ""coordinates"": [-79.05406506177378, 35.89534310300241]}";"35.895343103; -79.0540650618"
274;public;;0;1.0;0.0;{A9BE0A4B-6494-45A4-8C37-5A8194967922};"{""type"": ""Point"", ""coordinates"": [-79.05502872991362, 35.890130400671836]}";"35.8901304007; -79.0550287299"
149;private;;0;1.0;0.0;{1FF4F278-A14F-4B5F-9DD1-56B71988AD41};"{""type"": ""Point"", ""coordinates"": [-79.05182403310755, 35.92042896815068]}";"35.9204289682; -79.0518240331"
146;public;;0;1.0;0.0;{FE1E85FC-7796-43A3-866E-915AF2BE7F29};"{""type"": ""Point"", ""coordinates"": [-79.04698965563283, 35.92202487414352]}";"35.9220248741; -79.0469896556"
140;public;;0;1.0;0.0;{06733761-FCFA-40B2-B919-46928C46300E};"{""type"": ""Point"", ""coordinates"": [-79.05491283183923, 35.91465667247076]}";"35.9146566725; -79.0549128318"
257;public;;0;1.0;0.0;{053260DF-1989-451F-86CB-B6CF6FB0BD77};"{""type"": ""Point"", ""coordinates"": [-79.03663314086106, 35.90373437757598]}";"35.9037343776; -79.0366331409"
250;public;;0;1.0;0.0;{F1C0110C-C28B-4B5D-9D4D-95EB218919AE};"{""type"": ""Point"", ""coordinates"": [-79.04910744769315, 35.90274138068158]}";"35.9027413807; -79.0491074477"
256;public;;0;1.0;0.0;{08DA8E74-35AB-48E4-A5D6-8FD0568C4AA7};"{""type"": ""Point"", ""coordinates"": [-79.04397457303028, 35.90652431965924]}";"35.9065243197; -79.043974573"
355;private;;0;1.0;0.0;{1D4373E3-FBD7-4F07-BD73-91DA8A93BED3};"{""type"": ""Point"", ""coordinates"": [-79.0296790884953, 35.909225040384996]}";"35.9092250404; -79.0296790885"
353;public;;0;1.0;0.0;{07DF925E-5C0B-4DA5-8196-A1F93C07C285};"{""type"": ""Point"", ""coordinates"": [-79.05955326008704, 35.93130447668362]}";"35.9313044767; -79.0595532601"
368;public;;0;1.0;0.0;{825646E6-A629-4ECB-B847-227D453F088B};"{""type"": ""Point"", ""coordinates"": [-79.02996608882293, 35.95788814608299]}";"35.9578881461; -79.0299660888"
110;public;;0;1.0;0.0;{17C1069C-682F-4CD4-9842-E268AEFB8713};"{""type"": ""Point"", ""coordinates"": [-79.05946239331297, 35.93820306701464]}";"35.938203067; -79.0594623933"
116;public;;0;1.0;0.0;{17B74679-B72D-40A5-89FE-5A69FAF0865E};"{""type"": ""Point"", ""coordinates"": [-79.05052239985058, 35.937579632827294]}";"35.9375796328; -79.0505223999"
112;public;;0;1.0;0.0;{0ABC0183-B245-40C4-BBA1-531B4F7B78AA};"{""type"": ""Point"", ""coordinates"": [-79.0585212514938, 35.939280850596205]}";"35.9392808506; -79.0585212515"
